"","styles.id","styles.name","styles.trim","styles.make.id","styles.make.name","styles.make.niceName","styles.model.id","styles.model.name","styles.model.niceName","styles.year.id","styles.year.year","styles.submodel.body","styles.submodel.modelName","styles.submodel.niceName","stylesCount","cars.make","cars.model","cars.year","cars.api","styles.submodel.fuel","styles.submodel.tuner"
"1529",200489831,"335i 4dr Sedan (3.0L 6cyl Turbo 8A)","335i",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Sedan","sedan",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1530",200489829,"328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A)","328d xDrive",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Diesel","diesel",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1531",200489825,"328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A)","328i xDrive",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Sedan","sedan",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1532",200489782,"328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A)","328d xDrive",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Wagon","3 Series Diesel","diesel",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1533",200489821,"328i 4dr Sedan (2.0L 4cyl Turbo 8A)","328i",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Sedan","sedan",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1534",200489827,"328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A)","328i xDrive SULEV",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Sedan","sedan",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1535",200489833,"335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A)","335i xDrive",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Sedan","3 Series Sedan","sedan",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1536",200468555,"328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A)","328i xDrive",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",200468552,2014,"Wagon","3 Series Wagon","wagon",13,"bmw","3-series","2014","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1537",100167045,"Fwd 4dr SUV (3.0L 6cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1538",100167043,"Fwd 4dr SUV (2.4L 4cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1539",100167046,"AWD 4dr SUV (3.0L 6cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1540",100167044,"AWD 4dr SUV (2.4L 4cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1541",100167047,"Limited Fwd 4dr SUV (3.0L 6cyl 4A)","Limited",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1542",100167048,"Limited AWD 4dr SUV (3.0L 6cyl 4A)","Limited",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100502904,2003,"SUV","Highlander SUV","suv",6,"toyota","highlander","2003","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2003/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1543",401574188,"2.0i Sport Premium PZEV 4dr Hatchback AWD (2.0L 4cyl 5M)","2.0i Sport Premium PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1544",401574191,"2.0i PZEV 4dr Sedan AWD (2.0L 4cyl 5M)","2.0i PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Sedan","Impreza Sedan","sedan",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1545",401574194,"2.0i PZEV 4dr Hatchback AWD (2.0L 4cyl CVT)","2.0i PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1546",401574192,"2.0i PZEV 4dr Sedan AWD (2.0L 4cyl CVT)","2.0i PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Sedan","Impreza Sedan","sedan",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1547",401574189,"2.0i Premium PZEV 4dr Hatchback AWD (2.0L 4cyl CVT)","2.0i Premium PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1548",401574190,"2.0i Premium PZEV 4dr Sedan AWD (2.0L 4cyl CVT)","2.0i Premium PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Sedan","Impreza Sedan","sedan",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1549",401574197,"2.0i Limited PZEV 4dr Hatchback AWD (2.0L 4cyl CVT)","2.0i Limited PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1550",401574196,"2.0i Sport Limited PZEV 4dr Hatchback AWD (2.0L 4cyl CVT)","2.0i Sport Limited PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1551",401574187,"2.0i Sport Premium PZEV 4dr Hatchback AWD (2.0L 4cyl CVT)","2.0i Sport Premium PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1552",401574195,"2.0i PZEV 4dr Hatchback AWD (2.0L 4cyl 5M)","2.0i PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Hatchback","Impreza Hatchback","hatchback",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1553",401574193,"2.0i Limited PZEV 4dr Sedan AWD (2.0L 4cyl CVT)","2.0i Limited PZEV",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",401574186,2016,"Sedan","Impreza Sedan","sedan",11,"subaru","impreza","2016","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1554",101393769,"SE 4dr Sedan (2.5L 5cyl 5M)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1555",101421185,"SEL Premium 4dr Sedan (2.5L 5cyl 6A)","SEL Premium",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1556",101393779,"SE 4dr Sedan w/Convenience, Sunroof (2.5L 5cyl 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1557",101393772,"SE PZEV 4dr Sedan (2.5L 5cyl 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1558",101393791,"TDI 4dr Sedan w/Premium (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1559",101393730,"4dr Sedan (2.0L 4cyl 6A)","Base",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1560",101393729,"4dr Sedan (2.0L 4cyl 5M)","Base",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1561",101393786,"SEL 4dr Sedan (2.5L 5cyl 6A)","SEL",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1562",101393777,"SE 4dr Sedan w/Convenience, Sunroof (2.5L 5cyl 5M)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1563",101393785,"SEL PZEV 4dr Sedan (2.5L 5cyl 5M)","SEL PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1564",101393789,"TDI 4dr Sedan (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1565",101393775,"SE 4dr Sedan w/Convenience (2.5L 5cyl 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1566",101393764,"S 4dr Sedan w/Sunroof (2.0L 4cyl 5M)","S",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1567",101393732,"S 4dr Sedan (2.0L 4cyl 6A)","S",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1568",101393776,"SE PZEV 4dr Sedan w/Convenience (2.5L 5cyl 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1569",101393773,"SE 4dr Sedan w/Convenience (2.5L 5cyl 5M)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1570",101393778,"SE PZEV 4dr Sedan w/Convenience, Sunroof (2.5L 5cyl 5M)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1571",101393784,"SEL 4dr Sedan (2.5L 5cyl 5M)","SEL",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1572",101393770,"SE PZEV 4dr Sedan (2.5L 5cyl 5M)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1573",101393780,"SE PZEV 4dr Sedan w/Convenience, Sunroof (2.5L 5cyl 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1574",101393774,"SE PZEV 4dr Sedan w/Convenience (2.5L 5cyl 5M)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1575",101393793,"TDI 4dr Sedan w/Premium, Navigation (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1576",101393771,"SE 4dr Sedan (2.5L 5cyl 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1577",101393794,"TDI 4dr Sedan w/Premium, Navigation (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1578",101393792,"TDI 4dr Sedan w/Premium (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1579",101393731,"S 4dr Sedan (2.0L 4cyl 5M)","S",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1580",101393765,"S 4dr Sedan w/Sunroof (2.0L 4cyl 6A)","S",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1581",101393790,"TDI 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Diesel","diesel",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez","Diesel",NA
"1582",101393787,"SEL PZEV 4dr Sedan (2.5L 5cyl 6A)","SEL PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1583",101421186,"SEL Premium PZEV 4dr Sedan (2.5L 5cyl 6A)","SEL Premium PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",100535619,2012,"Sedan","Jetta Sedan","sedan",30,"volkswagen","jetta","2012","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1584",101411350,"Premium 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT)","Premium",200001623,"Lexus","lexus","Lexus_CT_200h","CT 200h","ct-200h",100537990,2012,"Hatchback","CT 200h Hatchback","hatchback",2,"lexus","ct-200h","2012","https://api.edmunds.com/api/vehicle/v2/lexus/ct-200h/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1585",101411349,"4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT)","Base",200001623,"Lexus","lexus","Lexus_CT_200h","CT 200h","ct-200h",100537990,2012,"Hatchback","CT 200h Hatchback","hatchback",2,"lexus","ct-200h","2012","https://api.edmunds.com/api/vehicle/v2/lexus/ct-200h/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1586",100796739,"Limited 4dr SUV (2.7L 6cyl 4A)","Limited",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1587",100796737,"SE 4dr SUV (2.7L 6cyl 4A)","SE",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1588",100796738,"SE 4dr SUV 4WD (2.7L 6cyl 4A)","SE",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1589",100796734,"GLS 4dr SUV (2.0L 4cyl 5M)","GLS",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1590",100796736,"GLS 4dr SUV 4WD (2.0L 4cyl 5M)","GLS",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1591",100796740,"Limited 4dr SUV 4WD (2.7L 6cyl 4A)","Limited",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1592",100796735,"GLS 4dr SUV (2.0L 4cyl 4A)","GLS",200001398,"Hyundai","hyundai","Hyundai_Tucson","Tucson","tucson",100519401,2007,"SUV","Tucson SUV","suv",7,"hyundai","tucson","2007","https://api.edmunds.com/api/vehicle/v2/hyundai/tucson/2007/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1593",101400239,"Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT)","Limited",200003381,"Toyota","toyota","Toyota_Highlander_Hybrid","Highlander Hybrid","highlander-hybrid",100536511,2012,"SUV","Highlander Hybrid SUV","suv",2,"toyota","highlander-hybrid","2012","https://api.edmunds.com/api/vehicle/v2/toyota/highlander-hybrid/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1594",101400238,"4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT)","Base",200003381,"Toyota","toyota","Toyota_Highlander_Hybrid","Highlander Hybrid","highlander-hybrid",100536511,2012,"SUV","Highlander Hybrid SUV","suv",2,"toyota","highlander-hybrid","2012","https://api.edmunds.com/api/vehicle/v2/toyota/highlander-hybrid/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"1595",100003123,"AWD 4dr SUV (2.4L 4cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Highlander","Highlander","highlander",100000392,2002,"SUV","Highlander SUV","suv",6,"toyota","highlander","2002","https://api.edmunds.com/api/vehicle/v2/toyota/highlander/2002/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
