"","make.id","make.name","make.niceName","model.id","model.name","model.niceName","style.id","style.name","style.submodel.body","style.submodel.fuel","style.submodel.modelName","style.submodel.niceName","style.trim","year.id","year.year","grade","date","summary","ratings.title","ratings.grade","ratings.score","ratings.summary","title","score","style.submodel.tuner"
"997",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","Unlike the smaller SuperCab, front and rear seat access is equally good in the SuperCrew cab. It sits a bit high, but both doors open wide and each has a handy grab handle.","Interior","B",8,"The SuperCrew cab is big and comfy, and the rear seat is much easier to access and live with than the smaller SuperCab. Every occupant will feel like they're in the best seat in the house. In-cab storage and cargo potential is strong.","Ingress/Egress",7.5,NA
"998",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"A","11/19/2013","The front half of the cabin offers more than enough space for our tallest testers, and there's even more room in the SuperCrew's rear seat area. There isn't a bad seat in the house.","Interior","B",8,"The SuperCrew cab is big and comfy, and the rear seat is much easier to access and live with than the smaller SuperCab. Every occupant will feel like they're in the best seat in the house. In-cab storage and cargo potential is strong.","Space/Room",9.5,NA
"999",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","Good views out the front and sides, and the extendable tow mirrors are huge. Rear-quarter view is decent through the large rear windows. The back-up camera helps with low objects directly behind.","Interior","B",8,"The SuperCrew cab is big and comfy, and the rear seat is much easier to access and live with than the smaller SuperCab. Every occupant will feel like they're in the best seat in the house. In-cab storage and cargo potential is strong.","Visibility",7.5,NA
"1000",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","Good-sized multi-level door pockets up front, and the ones in back hold a lot, too. Rear seat bottoms fold straight up to reveal a large flat load floor.","Interior","B",8,"The SuperCrew cab is big and comfy, and the rear seat is much easier to access and live with than the smaller SuperCab. Every occupant will feel like they're in the best seat in the house. In-cab storage and cargo potential is strong.","Cargo/Storage",8,NA
"1001",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"C","11/19/2013","Reasonable exterior build quality, and the King Ranch leather interior is particularly nice. Some interior trim panels feel dated compared to newly redesigned Ram and GM trucks. ","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","Build Quality (vs. $)",6.5,NA
"1002",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","It's not that the Ford lacks critical features. It's just that the newer competiton has upped the ante in execution. The content and size of the instrument panel display screen is a good example of this. ","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","Features(vs. $)",7,NA
"1003",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","No doubt about it, this F-150 crew cab 4x4 with the top-line King Ranch package is pricey at $54,000. But, you can get the capability of this cab/engine combo in much less expensive trims.","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","Cost",7,NA
"1004",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","The EcoBoost's mpg numbers are solid. The EPA rates it at a respectable 17 mpg Combined (15 City/21 Highway). But work the throttle and the turbos and it's easy to undershoot these numbers. ","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","MPG",7.5,NA
"1005",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"C","11/19/2013","The F-150's powertrain is covered for 5 yrs/60,000 miles, which lags behind the 100,000-mile coverage offered by GM and Ram. Bumper-to-bumper warranty lasts for 3 yrs/36,000 miles.","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","Warranty",6,NA
"1006",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","Roadside assistance is provided for 5 yrs/60,000 miles.","Value","B",7,"The F-150's top-dog sales status is puzzling in the face of revamped trucks from GM and Ram. Pricing is similar. The design and features are consistent with a truck at the end of its lifecycle. The 60,000-mile powertrain warranty is no longer competitive.","Ownership",8,NA
"1007",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","The EcoBoost engine delivers plenty of thrust and is great for towing and hauling (both kinds). Fairly quiet and comfortable, too. Not well-suited to twisty roads or places with tight parking.","Fun To Drive","C",5.5,"This truck likes going straight more than anything else, and it's good at performing true truck duties. Capable, comfortable, but not really fun. But that's not really its point. Buy the Raptor if you're looking for that.","Driving Experience",7.5,NA
"1008",200005143,"Ford","ford","Ford_F_150","F-150","f-150",200489546,"King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A)","SuperCrew",NA,"F-150 SuperCrew","supercrew","King Ranch",200489498,2014,"B","11/19/2013","Ford trucks have always played up the tough truck theme. That said, there's so many of these on the road that you'll be nearly invisible, even with the King Ranch edition.","Fun To Drive","C",5.5,"This truck likes going straight more than anything else, and it's good at performing true truck duties. Capable, comfortable, but not really fun. But that's not really its point. Buy the Raptor if you're looking for that.","Personality",7,NA
"1009",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","A near 18-second quarter-mile isn't going to break any records. Sixty mph requires 10.6 seconds.","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Acceleration",6.5,NA
"1010",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"D","9/18/2012","Brake feel isn't great and 60-0 requires 136 feet, which is long for an SUV let alone a subcompact.","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Braking",5,NA
"1011",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Decent precision and response. Feedback is minimal, but it matters little with the low limits that the tires provide. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Steering",7.5,NA
"1012",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Overall balance is decent, but we were surprised to find that the stability control threshhold is low enough to be discovered during street driving. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Handling",7.5,NA
"1013",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","Ford's choice to fit the Fiesta with an automated manual instead of a traditional automatic is an odd one. This system is slow to respond and isn't as smooth as a true automatic. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Driveability",5.5,NA
"1014",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The Fiesta's seats provide average comfort. Honestly, no car in this class offers the seat adjustability we'd like.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Seating Comfort",6,NA
"1015",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Some attempt was clearly made in the Fiesta's suspension tuning at sportiness, which marginalizes ride comfort to a small extent.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Ride Comfort",7,NA
"1016",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta is quieter than many of its competitors. Ford does a decent job of damping road and tire noise.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Quietness",7.5,NA
"1017",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Most controls are well placed and easy to use. The three-knob HVAC controls are simple and easy to understand. Sometimes, simple is best.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Ergonomics",8,NA
"1018",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The rather upright Fiesta makes entry/exit fairly easy. ","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Ingress/Egress",7,NA
"1019",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Most cars in this class use their space well and the Fiesta is no exception. But its narrowness means the two front occupants are bound to bump elbows on occasion.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Space/Room",7,NA
"1020",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"A","9/18/2012","Great sight lines all around due to the large glass area and sloping waistline.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Visibility",8.5,NA
"1021",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The hinged rear seats don't fold flat. In terms of cargo space, the Fiesta doesn't stand a chance against the Honda Fit. Good small-item storage though.  ","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Cargo/Storage",7,NA
"1022",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Interior materials are not as nice as some competitors, but the Fiesta seems to be assembled well. ","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Build Quality (vs. $)",7,NA
"1023",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","Ford's SYNC infotainment system gets you most of the tech features you'll find in other cars in the class. But the Fiesta's interior isn't as flexible as some others.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Features(vs. $)",6,NA
"1024",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Stripper models start in the high $13K range, so the Fiesta is competive pricewise.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Cost",7.5,NA
"1025",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The EPA rates the Fiesta at 29 city/39 highway/33 mpg combined. A few competitors are marginally better, but these figures are attainable if you drive reasonably easy.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","MPG",6.5,NA
"1026",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The Fiesta's basic warranty covers the car for 3 years/36,000 miles. Drivetrain coverage lasts for 5 years/60,000 miles, both of which are right around average. ","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Warranty",6.5,NA
"1027",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta comes with roadside assistance for 5 years/60,000 miles. Plus, Ford has improved the overall quality of its cars in recent years.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Ownership",7.5,NA
"1028",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","As city transportation, the Fiesta will prove more than adequate. It's quiet out on the open road, but it lacks power. Plan ahead for passing maneuvers. ","Fun To Drive","B",7,"With sporty suspension tuning the Fiesta wants to be playful, but its low-grip tires and stability control tuning let it down.","Driving Experience",7,NA
"1029",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta is a little bipolar. It wants to be fun, but there are some fundamentals lacking. Still, this is a fine machine for those seeking basic, affordable transportation.","Fun To Drive","B",7,"With sporty suspension tuning the Fiesta wants to be playful, but its low-grip tires and stability control tuning let it down.","Personality",7,NA
"1030",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","A near 18-second quarter-mile isn't going to break any records. Sixty mph requires 10.6 seconds.","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Acceleration",6.5,NA
"1031",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"D","9/18/2012","Brake feel isn't great and 60-0 requires 136 feet, which is long for an SUV let alone a subcompact.","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Braking",5,NA
"1032",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Decent precision and response. Feedback is minimal, but it matters little with the low limits that the tires provide. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Steering",7.5,NA
"1033",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Overall balance is decent, but we were surprised to find that the stability control threshhold is low enough to be discovered during street driving. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Handling",7.5,NA
"1034",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","Ford's choice to fit the Fiesta with an automated manual instead of a traditional automatic is an odd one. This system is slow to respond and isn't as smooth as a true automatic. ","Performance","C",6.5,"Not much extra power in the Fiesta, and its automated manual transmission does little to capitalize on what is there. Handling is OK and largely limited by low-grip tires. ","Driveability",5.5,NA
"1035",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The Fiesta's seats provide average comfort. Honestly, no car in this class offers the seat adjustability we'd like.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Seating Comfort",6,NA
"1036",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Some attempt was clearly made in the Fiesta's suspension tuning at sportiness, which marginalizes ride comfort to a small extent.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Ride Comfort",7,NA
"1037",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta is quieter than many of its competitors. Ford does a decent job of damping road and tire noise.","Comfort","B",7,"As subcompacts go, the Fiesta isn't comfortable enough, especially the ride quality. Still, it appears more thought was put into making the Fiesta functional than comfortable.","Quietness",7.5,NA
"1038",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Most controls are well placed and easy to use. The three-knob HVAC controls are simple and easy to understand. Sometimes, simple is best.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Ergonomics",8,NA
"1039",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The rather upright Fiesta makes entry/exit fairly easy. ","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Ingress/Egress",7,NA
"1040",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Most cars in this class use their space well and the Fiesta is no exception. But its narrowness means the two front occupants are bound to bump elbows on occasion.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Space/Room",7,NA
"1041",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"A","9/18/2012","Great sight lines all around due to the large glass area and sloping waistline.","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Visibility",8.5,NA
"1042",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The hinged rear seats don't fold flat. In terms of cargo space, the Fiesta doesn't stand a chance against the Honda Fit. Good small-item storage though.  ","Interior","B",7.5,"Nothing inside the Fiesta looks or feels particularly expensive, but it seems well assembled and the interior is functional.","Cargo/Storage",7,NA
"1043",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Interior materials are not as nice as some competitors, but the Fiesta seems to be assembled well. ","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Build Quality (vs. $)",7,NA
"1044",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","Ford's SYNC infotainment system gets you most of the tech features you'll find in other cars in the class. But the Fiesta's interior isn't as flexible as some others.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Features(vs. $)",6,NA
"1045",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","Stripper models start in the high $13K range, so the Fiesta is competive pricewise.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Cost",7.5,NA
"1046",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The EPA rates the Fiesta at 29 city/39 highway/33 mpg combined. A few competitors are marginally better, but these figures are attainable if you drive reasonably easy.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","MPG",6.5,NA
"1047",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"C","9/18/2012","The Fiesta's basic warranty covers the car for 3 years/36,000 miles. Drivetrain coverage lasts for 5 years/60,000 miles, both of which are right around average. ","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Warranty",6.5,NA
"1048",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta comes with roadside assistance for 5 years/60,000 miles. Plus, Ford has improved the overall quality of its cars in recent years.","Value","B",7,"An ultra-low base price is a good starting point. Still, it's easy to option a Fiesta to $20,000. But this is also true of most competitors. We think the Fiesta offers good value. ","Ownership",7.5,NA
"1049",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","As city transportation, the Fiesta will prove more than adequate. It's quiet out on the open road, but it lacks power. Plan ahead for passing maneuvers. ","Fun To Drive","B",7,"With sporty suspension tuning the Fiesta wants to be playful, but its low-grip tires and stability control tuning let it down.","Driving Experience",7,NA
"1050",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",101384662,"SE 4dr Hatchback (1.6L 4cyl 5M)","Hatchback",NA,"Fiesta Hatchback","hatchback","SE",100534989,2012,"B","9/18/2012","The Fiesta is a little bipolar. It wants to be fun, but there are some fundamentals lacking. Still, this is a fine machine for those seeking basic, affordable transportation.","Fun To Drive","B",7,"With sporty suspension tuning the Fiesta wants to be playful, but its low-grip tires and stability control tuning let it down.","Personality",7,NA
"1051",200005143,"Ford","ford","Ford_Fiesta","Fiesta","fiesta",200466536,"SE 4dr Sedan (1.6L 4cyl 5M)","Sedan",NA,"Fiesta Sedan","sedan","SE",200443870,2014,"B","11/5/2013","With 0-60 mph in 9.4 seconds, the Fiesta is average for the segment. The 120-hp 1.6-liter 4-cylinder never feels strong, though it's aided by the twin-clutch PowerShift transmission's launch control. ","Performance","B",8,"Like other subcompacts, the Fiesta isn't blessed with extra power, and it's not helped by the twin-clutch PowerShift automatic-like transmission in normal driving. Enthusiasts will enjoy the sportily-tuned chassis. ","Acceleration",7.5,NA
