"","document.id","array.index","equipment.id","equipment.type","equipment.name","attributes.name","attributes.value","styles.id"
"1338",1,5,"10114798515","OTHER","Exterior Lights","Headlights Dusk Sensor","dusk sensing",101147985
"1339",1,1,"10114798518","OTHER","Front Passenger Seat","Heated Passenger Seat","multi-level heating",101147985
"1340",1,2,"10114798518","OTHER","Front Passenger Seat","Passenger Seat Whiplash Protection","whiplash protection system",101147985
"1341",1,3,"10114798518","OTHER","Front Passenger Seat","Number Of Passenger Seat Power Adjustments","4",101147985
"1342",1,1,"10114798519","MIRRORS","Mirrors","Auto Dimming Rearview Mirror","electrochromatic",101147985
"1343",1,2,"10114798519","MIRRORS","Mirrors","1st Row Vanity Mirrors","dual illuminated vanity mirrors",101147985
"1344",1,3,"10114798519","MIRRORS","Mirrors","Passenger Side Mirror Adjustment","power",101147985
"1345",1,4,"10114798519","MIRRORS","Mirrors","Turn Signal Side Mirrors","turn signal in mirrors",101147985
"1346",1,5,"10114798519","MIRRORS","Mirrors","Exterior Mirror Adjustment","power",101147985
"1347",1,6,"10114798519","MIRRORS","Mirrors","Heated Exterior Mirrors","heated",101147985
"1348",1,7,"10114798519","MIRRORS","Mirrors","Reverse Tilt Side Mirrors","passenger mirror",101147985
"1349",1,8,"10114798519","MIRRORS","Mirrors","Heated Passenger Side Mirror","heated",101147985
"1350",1,1,"10114798520","OTHER","Steering","Power Steering","electric speed-proportional power steering",101147985
"1351",1,1,"10114798521","OTHER","1st Row Seats","1st Row Seat Type","sport",101147985
"1352",1,2,"10114798521","OTHER","1st Row Seats","Adjustable Seat Headrest","height adjustable headrests",101147985
"1353",1,3,"10114798521","OTHER","1st Row Seats","1st Row Upholstery","leather",101147985
"1354",1,4,"10114798521","OTHER","1st Row Seats","Number Of 1st Row Headrests","2",101147985
"1355",1,5,"10114798521","OTHER","1st Row Seats","Seat Whiplash Protection","whiplash protection system",101147985
"1356",1,1,"10114798522","OTHER","Interior Dimensions","2nd Row Leg Room","34.3",101147985
"1357",1,2,"10114798522","OTHER","Interior Dimensions","1st Row Hip Room","55.6",101147985
"1358",1,3,"10114798522","OTHER","Interior Dimensions","2nd Row Shoulder Room","56.1",101147985
"1359",1,4,"10114798522","OTHER","Interior Dimensions","1st Row Leg Room","42.4",101147985
"1360",1,5,"10114798522","OTHER","Interior Dimensions","1st Row Head Room","37.6",101147985
"1361",1,6,"10114798522","OTHER","Interior Dimensions","2nd Row Head Room","37.0",101147985
"1362",1,7,"10114798522","OTHER","Interior Dimensions","2nd Row Hip Room","54.2",101147985
"1363",1,8,"10114798522","OTHER","Interior Dimensions","Epa Interior Volume","107.1",101147985
"1364",1,9,"10114798522","OTHER","Interior Dimensions","1st Row Shoulder Room","57.8",101147985
"1365",1,1,"10114798523","OTHER","Spare Tire/Wheel","Spare Wheel Rim Type","steel",101147985
"1366",1,2,"10114798523","OTHER","Spare Tire/Wheel","Spare Tire Size","temporary",101147985
"1367",1,3,"10114798523","OTHER","Spare Tire/Wheel","Spare Tire Mount Location","inside",101147985
"1368",1,1,"10114798524","OTHER","Trunk","Emergency Trunk Release","interior trunk release",101147985
"1369",1,2,"10114798524","OTHER","Trunk","Remote Trunk Release","remote trunk release",101147985
"1370",1,1,"10114798526","OTHER","Power Outlets","Power Outlet(s)","12V",101147985
"1371",1,1,"10114798527","OTHER","Exterior Dimensions","Overall Width Without Mirrors","72.4",101147985
"1372",1,2,"10114798527","OTHER","Exterior Dimensions","Wheelbase","106.6",101147985
"1373",1,3,"10114798527","OTHER","Exterior Dimensions","Minimum Ground Clearance","5.9",101147985
"1374",1,4,"10114798527","OTHER","Exterior Dimensions","Overall Length","185.6",101147985
"1375",1,5,"10114798527","OTHER","Exterior Dimensions","Overall Height","56.6",101147985
"1376",1,6,"10114798527","OTHER","Exterior Dimensions","Rear Track","62.2",101147985
"1377",1,7,"10114798527","OTHER","Exterior Dimensions","Front Track","62.2",101147985
"1378",1,1,"10114798528","OTHER","Windows","Remote Window Operation","remote window operation",101147985
"1379",1,2,"10114798528","OTHER","Windows","Speed Sensitive Front Wipers","speed sensitive",101147985
"1380",1,3,"10114798528","OTHER","Windows","One Touch Windows","2",101147985
"1381",1,4,"10114798528","OTHER","Windows","Power Windows","power windows",101147985
"1382",1,5,"10114798528","OTHER","Windows","Intermittent Front Wipers","variable intermittent",101147985
"1383",1,6,"10114798528","OTHER","Windows","Rear Defogger","rear defogger",101147985
"1384",1,1,"10114798529","OTHER","Steering Wheel","Steering Wheel Adjustments","tilt and telescopic",101147985
"1385",1,2,"10114798529","OTHER","Steering Wheel","Cruise Controls On Steering Wheel","cruise controls",101147985
"1386",1,3,"10114798529","OTHER","Steering Wheel","Steering Wheel Trim","leather",101147985
"1387",1,4,"10114798529","OTHER","Steering Wheel","Audio Controls On Steering Wheel","audio controls",101147985
"1388",1,5,"10114798529","OTHER","Steering Wheel","Phone Controls On Steering Wheel","phone controls on steering wheel",101147985
"1389",1,1,"10114798532","OTHER","Storage","Cupholders Location","front and rear",101147985
"1390",1,2,"10114798532","OTHER","Storage","Seatback Storage","front seatback storage",101147985
"1391",1,3,"10114798532","OTHER","Storage","Door Pockets Location","front and rear",101147985
"1392",1,4,"10114798532","OTHER","Storage","Overhead Console","overhead console with storage",101147985
"1393",1,5,"10114798532","OTHER","Storage","Center Console","front console with storage",101147985
"1394",1,1,"10114798533","OTHER","Sunroof","One Touch Power Sunroof","one-touch power sunroof",101147985
"1395",1,2,"10114798533","OTHER","Sunroof","Remote Sunroof Operation","remote sunroof operation",101147985
"1396",1,3,"10114798533","OTHER","Sunroof","Sunroof","power glass",101147985
"1397",1,1,"10114798534","OTHER","Seating Configuration","1st Row Seating Capacity","2",101147985
"1398",1,2,"10114798534","OTHER","Seating Configuration","2nd Row Seating Capacity","3",101147985
"1399",1,1,"10114798535","OTHER","Air Conditioning","Front Air Conditioning Zones","dual",101147985
"1400",1,2,"10114798535","OTHER","Air Conditioning","Front Air Conditioning","automatic climate control",101147985
"1401",1,3,"10114798535","OTHER","Air Conditioning","Rear Heat","rear ventilation ducts",101147985
"1402",1,4,"10114798535","OTHER","Air Conditioning","Air Filtration","interior air filtration",101147985
"1403",1,1,"10114798537","OTHER","Seatbelts","Seatbelt Pretensioners","front",101147985
"1404",1,2,"10114798537","OTHER","Seatbelts","Seatbelt Force Limiters","front",101147985
"1405",1,3,"10114798537","OTHER","Seatbelts","2nd Row Center Seatbelt","3-point belt",101147985
"1406",1,1,"10114798538","OTHER","Suspension","Front Suspension Classification","independent",101147985
"1407",1,2,"10114798538","OTHER","Suspension","Rear Spring Type","coil springs",101147985
"1408",1,3,"10114798538","OTHER","Suspension","Independent Suspension","four-wheel",101147985
"1409",1,4,"10114798538","OTHER","Suspension","Rear Arm Type","trailing links, lateral links",101147985
"1410",1,5,"10114798538","OTHER","Suspension","Rear Suspension Type","multi-link",101147985
"1411",1,6,"10114798538","OTHER","Suspension","Front Arm Type","lower control arms",101147985
"1412",1,7,"10114798538","OTHER","Suspension","Rear Suspension Classification","independent",101147985
"1413",1,8,"10114798538","OTHER","Suspension","Front Stabilizer Bar","stabilizer bar",101147985
"1414",1,9,"10114798538","OTHER","Suspension","Front Spring Type","coil springs",101147985
"1415",1,10,"10114798538","OTHER","Suspension","Rear Stabilizer Bar","stabilizer bar",101147985
"1416",1,11,"10114798538","OTHER","Suspension","Front Suspension Type","double wishbone",101147985
"1417",1,1,"10114798539","OTHER","Specifications","Ege Highway Mpg","28",101147985
"1418",1,2,"10114798539","OTHER","Specifications","Epa Combined Mpg","23",101147985
"1419",1,3,"10114798539","OTHER","Specifications","Epa City Mpg","20",101147985
"1420",1,4,"10114798539","OTHER","Specifications","Curb Weight","3400",101147985
"1421",1,5,"10114798539","OTHER","Specifications","Turning Diameter","36.7",101147985
"1422",1,6,"10114798539","OTHER","Specifications","Epa Highway Mpg","28",101147985
"1423",1,7,"10114798539","OTHER","Specifications","Tco Curb Weight","3400",101147985
"1424",1,8,"10114798539","OTHER","Specifications","Ege Combined Mpg","23",101147985
"1425",1,9,"10114798539","OTHER","Specifications","Fuel Capacity","18.5",101147985
"1426",1,10,"10114798539","OTHER","Specifications","Ege City Mpg","20",101147985
"1427",1,1,"10114798540","OTHER","Brake System","Rear Brake Width",".4",101147985
"1428",1,2,"10114798540","OTHER","Brake System","Front Brake Width","1.1",101147985
"1429",1,3,"10114798540","OTHER","Brake System","Rear Brake Type","disc",101147985
"1430",1,4,"10114798540","OTHER","Brake System","Electronic Brakeforce Distribution","electronic brakeforce distribution",101147985
"1431",1,5,"10114798540","OTHER","Brake System","Front Brake Diameter","11.8",101147985
"1432",1,6,"10114798540","OTHER","Brake System","Front Brake Type","ventilated disc",101147985
"1433",1,7,"10114798540","OTHER","Brake System","Antilock Braking System","4-wheel ABS",101147985
"1434",1,8,"10114798540","OTHER","Brake System","Braking Assist","braking assist",101147985
"1435",1,9,"10114798540","OTHER","Brake System","Rear Brake Diameter","11.1",101147985
"1436",1,1,"10114798541","OTHER","Drive Type","Driven Wheels","front wheel drive",101147985
"1437",1,1,"10114798542","OTHER","Misc. Interior Features","Cruise Control","cruise control",101147985
"1438",1,2,"10114798542","OTHER","Misc. Interior Features","Floor Mats","floor mats",101147985
"1439",1,3,"10114798542","OTHER","Misc. Interior Features","Universal Remote Transmitter","universal remote transmitter",101147985
"1440",1,4,"10114798542","OTHER","Misc. Interior Features","2nd Row Floor Mats","rear floor mats",101147985
"1441",1,5,"10114798542","OTHER","Misc. Interior Features","Cargo Area Light","trunk light",101147985
"1442",1,6,"10114798542","OTHER","Misc. Interior Features","Reading Lights","front and rear reading lights",101147985
"1443",1,7,"10114798542","OTHER","Misc. Interior Features","Retained Accessory Power","retained accessory power",101147985
"1444",1,8,"10114798542","OTHER","Misc. Interior Features","Floor Mat Material","carpet",101147985
"1445",1,1,"10114798544","OTHER","Driver Seat","Height Adjustable Driver Seat","height adjustable",101147985
"1446",1,2,"10114798544","OTHER","Driver Seat","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",101147985
"1447",1,3,"10114798544","OTHER","Driver Seat","Number Of Driver Seat Power Adjustments","8",101147985
"1448",1,4,"10114798544","OTHER","Driver Seat","Number Of Memorized Driver Seat Settings","2",101147985
"1449",1,5,"10114798544","OTHER","Driver Seat","Heated Driver Seat","multi-level heating",101147985
"1450",1,1,"10114798545","OTHER","Security","Engine Immobilizer","engine immobilizer",101147985
"1451",1,2,"10114798545","OTHER","Security","Power Door Locks","remote keyless power door locks",101147985
"1452",1,3,"10114798545","OTHER","Security","Anti Theft Alarm System","remote anti-theft alarm system",101147985
"1453",1,4,"10114798545","OTHER","Security","2 Stage Unlocking","remote 2-stage unlocking",101147985
"1454",1,1,"10114798547","OTHER","Airbags","Head Airbags","front and rear",101147985
"1455",1,2,"10114798547","OTHER","Airbags","Passenger Airbag Deactivation","occupant sensing deactivation",101147985
"1456",1,3,"10114798547","OTHER","Airbags","Side Airbags","dual front",101147985
"1457",1,4,"10114798547","OTHER","Airbags","Passenger Airbag","Standard",101147985
"1458",1,5,"10114798547","OTHER","Airbags","Depowered Airbags","Standard",101147985
"1459",1,1,"10114798548","OTHER","2nd Row Seats","Folding 2nd Row","split folding",101147985
"1460",1,2,"10114798548","OTHER","2nd Row Seats","2nd Row Seat Type","bench",101147985
"1461",1,3,"10114798548","OTHER","2nd Row Seats","Adjustable 2nd Row Headrests","height adjustable headrests",101147985
"1462",1,4,"10114798548","OTHER","2nd Row Seats","Number Of 2nd Row Headrests","3",101147985
"1463",1,5,"10114798548","OTHER","2nd Row Seats","2nd Row Center Armrest","folding with storage",101147985
"1464",1,1,"200039035","WARRANTY","Warranty","Warranty Maximum Mileage","50000",101147985
"1465",1,2,"200039035","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",101147985
"1466",1,3,"200039035","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",101147985
"1467",1,4,"200039035","WARRANTY","Warranty","Warranty Maximum Years","4",101147985
"1468",1,5,"200039035","WARRANTY","Warranty","Warranty Type","Basic",101147985
"1469",1,1,"200039036","WARRANTY","Warranty","Warranty Maximum Mileage","70000",101147985
"1470",1,2,"200039036","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",101147985
"1471",1,3,"200039036","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",101147985
"1472",1,4,"200039036","WARRANTY","Warranty","Warranty Maximum Years","6",101147985
"1473",1,5,"200039036","WARRANTY","Warranty","Warranty Type","Drivetrain",101147985
"1474",1,1,"200039037","WARRANTY","Warranty","Warranty Maximum Mileage","50000",101147985
"1475",1,2,"200039037","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",101147985
"1476",1,3,"200039037","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",101147985
"1477",1,4,"200039037","WARRANTY","Warranty","Warranty Maximum Years","4",101147985
"1478",1,5,"200039037","WARRANTY","Warranty","Warranty Type","Roadside",101147985
"1479",1,1,"200039038","WARRANTY","Warranty","Warranty Miles Limited/unlimited","U",101147985
"1480",1,2,"200039038","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",101147985
"1481",1,3,"200039038","WARRANTY","Warranty","Warranty Maximum Years","5",101147985
"1482",1,4,"200039038","WARRANTY","Warranty","Warranty Type","Rust",101147985
"1483",1,1,"200039047","AUDIO_SYSTEM","Audio System","Total Number Of Speakers","7",101147985
"1484",1,2,"200039047","AUDIO_SYSTEM","Audio System","Digital Audio Input","auxiliary audio input and USB with external media control",101147985
"1485",1,3,"200039047","AUDIO_SYSTEM","Audio System","Antenna Type","element",101147985
"1486",1,4,"200039047","AUDIO_SYSTEM","Audio System","Cd Player","single CD player",101147985
"1487",1,5,"200039047","AUDIO_SYSTEM","Audio System","Cd Mp3 Playback","CD MP3 Playback",101147985
"1488",1,6,"200039047","AUDIO_SYSTEM","Audio System","Speed Sensitive Volume Control","speed sensitive volume control",101147985
"1489",1,7,"200039047","AUDIO_SYSTEM","Audio System","Usb Connection","USB connection",101147985
"1490",1,8,"200039047","AUDIO_SYSTEM","Audio System","Radio Data System","radio data system",101147985
"1491",1,9,"200039047","AUDIO_SYSTEM","Audio System","Radio","AM/FM",101147985
"1492",1,10,"200039047","AUDIO_SYSTEM","Audio System","Satellite Radio","satellite radio",101147985
"1493",1,11,"200039047","AUDIO_SYSTEM","Audio System","Watts","360",101147985
"1494",1,12,"200039047","AUDIO_SYSTEM","Audio System","Months Of Provided Satellite Radio Service","3",101147985
"1495",1,13,"200039047","AUDIO_SYSTEM","Audio System","Subwoofer","1",101147985
"1496",1,14,"200039047","AUDIO_SYSTEM","Audio System","Consumer Generic Feature 0","Aux Audio Inputs",101147985
"1497",1,15,"200039047","AUDIO_SYSTEM","Audio System","Consumer Generic Feature 1","USB Inputs",101147985
"1498",1,1,"200039048","TIRES","Tires","Rear Tire Width","225",101147985
"1499",1,2,"200039048","TIRES","Tires","Rear Tire Load Rating","93",101147985
"1500",1,3,"200039048","TIRES","Tires","Rear Tire Prefix","P",101147985
"1501",1,4,"200039048","TIRES","Tires","Tire Type","all season",101147985
"1502",1,5,"200039048","TIRES","Tires","Rear Tire Diameter","17",101147985
"1503",1,6,"200039048","TIRES","Tires","Rear Tire Profile","50",101147985
"1504",1,7,"200039048","TIRES","Tires","Rear Tire Speed Rating","V",101147985
"1505",1,1,"200039049","WHEELS","Wheels","Rim Type","alloy",101147985
"1506",1,2,"200039049","WHEELS","Wheels","Rear Wheel Diameter","17",101147985
"1507",1,3,"200039049","WHEELS","Wheels","Rear Wheel Width","7.5",101147985
"1508",1,1,"10125432710","OTHER","Cargo Dimensions","Cargo Capacity, All Seats In Place","14.0",101254327
"1509",1,1,"10125432711","OTHER","Mobile Connectivity","Phone","pre-wired for phone",101254327
"1510",1,2,"10125432711","OTHER","Mobile Connectivity","Bluetooth","Bluetooth",101254327
"1511",1,1,"10125432713","OTHER","Instrumentation","Electroluminescent Instrumentation","electroluminescent instrumentation",101254327
"1512",1,2,"10125432713","OTHER","Instrumentation","External Temperature Gauge","external temperature display",101254327
"1513",1,3,"10125432713","OTHER","Instrumentation","Compass","compass",101254327
"1514",1,4,"10125432713","OTHER","Instrumentation","Tire Pressure Monitoring System","tire pressure monitoring",101254327
"1515",1,5,"10125432713","OTHER","Instrumentation","Low Fuel Level Indicator","low fuel level",101254327
"1516",1,6,"10125432713","OTHER","Instrumentation","Tachometer","tachometer",101254327
"1517",1,7,"10125432713","OTHER","Instrumentation","Trip Computer","trip computer",101254327
"1518",1,8,"10125432713","OTHER","Instrumentation","Clock","clock",101254327
"1519",1,1,"10125432714","OTHER","Doors","Number Of Doors","4",101254327
"1520",1,1,"10125432715","OTHER","Exterior Lights","Front Fog Lights","front fog/driving lights",101254327
"1521",1,2,"10125432715","OTHER","Exterior Lights","Headlights Auto Delay","auto delay off",101254327
"1522",1,3,"10125432715","OTHER","Exterior Lights","Daytime Running Lights","daytime running lights",101254327
"1523",1,4,"10125432715","OTHER","Exterior Lights","Xenon Headlights","xenon high intensity discharge",101254327
"1524",1,5,"10125432715","OTHER","Exterior Lights","Headlights Dusk Sensor","dusk sensing",101254327
"1525",1,1,"10125432718","OTHER","Front Passenger Seat","Heated Passenger Seat","multi-level heating",101254327
"1526",1,2,"10125432718","OTHER","Front Passenger Seat","Passenger Seat Whiplash Protection","whiplash protection system",101254327
"1527",1,3,"10125432718","OTHER","Front Passenger Seat","Number Of Passenger Seat Power Adjustments","4",101254327
"1528",1,1,"10125432719","MIRRORS","Mirrors","Auto Dimming Rearview Mirror","electrochromatic",101254327
"1529",1,2,"10125432719","MIRRORS","Mirrors","1st Row Vanity Mirrors","dual illuminated vanity mirrors",101254327
"1530",1,3,"10125432719","MIRRORS","Mirrors","Passenger Side Mirror Adjustment","power",101254327
"1531",1,4,"10125432719","MIRRORS","Mirrors","Turn Signal Side Mirrors","turn signal in mirrors",101254327
"1532",1,5,"10125432719","MIRRORS","Mirrors","Exterior Mirror Adjustment","power",101254327
"1533",1,6,"10125432719","MIRRORS","Mirrors","Heated Exterior Mirrors","heated",101254327
"1534",1,7,"10125432719","MIRRORS","Mirrors","Reverse Tilt Side Mirrors","dual mirrors",101254327
"1535",1,8,"10125432719","MIRRORS","Mirrors","Heated Passenger Side Mirror","heated",101254327
"1536",1,1,"10125432720","OTHER","Steering","Power Steering","electric speed-proportional power steering",101254327
"1537",1,1,"10125432721","OTHER","1st Row Seats","1st Row Seat Type","sport",101254327
"1538",1,2,"10125432721","OTHER","1st Row Seats","Adjustable Seat Headrest","height adjustable headrests",101254327
"1539",1,3,"10125432721","OTHER","1st Row Seats","1st Row Upholstery","leather",101254327
"1540",1,4,"10125432721","OTHER","1st Row Seats","Number Of 1st Row Headrests","2",101254327
"1541",1,5,"10125432721","OTHER","1st Row Seats","Seat Whiplash Protection","whiplash protection system",101254327
"1542",1,1,"10125432722","OTHER","Interior Dimensions","2nd Row Leg Room","34.3",101254327
"1543",1,2,"10125432722","OTHER","Interior Dimensions","1st Row Hip Room","55.6",101254327
"1544",1,3,"10125432722","OTHER","Interior Dimensions","2nd Row Shoulder Room","56.1",101254327
"1545",1,4,"10125432722","OTHER","Interior Dimensions","1st Row Head Room","37.6",101254327
"1546",1,5,"10125432722","OTHER","Interior Dimensions","1st Row Leg Room","42.4",101254327
"1547",1,6,"10125432722","OTHER","Interior Dimensions","2nd Row Head Room","37.0",101254327
"1548",1,7,"10125432722","OTHER","Interior Dimensions","2nd Row Hip Room","54.2",101254327
"1549",1,8,"10125432722","OTHER","Interior Dimensions","Epa Interior Volume","108.5",101254327
"1550",1,9,"10125432722","OTHER","Interior Dimensions","1st Row Shoulder Room","57.8",101254327
"1551",1,1,"10125432723","OTHER","Spare Tire/Wheel","Spare Wheel Rim Type","steel",101254327
"1552",1,2,"10125432723","OTHER","Spare Tire/Wheel","Spare Tire Mount Location","inside",101254327
"1553",1,3,"10125432723","OTHER","Spare Tire/Wheel","Spare Tire Size","temporary",101254327
"1554",1,1,"10125432724","OTHER","Trunk","Emergency Trunk Release","interior trunk release",101254327
"1555",1,2,"10125432724","OTHER","Trunk","Remote Trunk Release","remote trunk release",101254327
"1556",1,1,"10125432726","OTHER","Power Outlets","Power Outlet(s)","12V",101254327
"1557",1,1,"10125432727","OTHER","Exterior Dimensions","Overall Width Without Mirrors","72.4",101254327
"1558",1,2,"10125432727","OTHER","Exterior Dimensions","Wheelbase","106.6",101254327
"1559",1,3,"10125432727","OTHER","Exterior Dimensions","Minimum Ground Clearance","5.9",101254327
"1560",1,4,"10125432727","OTHER","Exterior Dimensions","Overall Length","185.6",101254327
"1561",1,5,"10125432727","OTHER","Exterior Dimensions","Overall Height","56.6",101254327
"1562",1,6,"10125432727","OTHER","Exterior Dimensions","Rear Track","62.2",101254327
"1563",1,7,"10125432727","OTHER","Exterior Dimensions","Front Track","62.2",101254327
"1564",1,1,"10125432728","OTHER","Windows","Remote Window Operation","remote window operation",101254327
"1565",1,2,"10125432728","OTHER","Windows","Speed Sensitive Front Wipers","speed sensitive",101254327
"1566",1,3,"10125432728","OTHER","Windows","One Touch Windows","2",101254327
"1567",1,4,"10125432728","OTHER","Windows","Power Windows","power windows",101254327
"1568",1,5,"10125432728","OTHER","Windows","Intermittent Front Wipers","variable intermittent",101254327
"1569",1,6,"10125432728","OTHER","Windows","Rear Defogger","rear defogger",101254327
"1570",1,1,"10125432729","OTHER","Steering Wheel","Steering Wheel Adjustments","tilt and telescopic",101254327
"1571",1,2,"10125432729","OTHER","Steering Wheel","Cruise Controls On Steering Wheel","cruise controls",101254327
"1572",1,3,"10125432729","OTHER","Steering Wheel","Steering Wheel Trim","leather and alloy",101254327
"1573",1,4,"10125432729","OTHER","Steering Wheel","Audio Controls On Steering Wheel","audio controls",101254327
"1574",1,5,"10125432729","OTHER","Steering Wheel","Phone Controls On Steering Wheel","phone controls on steering wheel",101254327
"1575",1,1,"10125432732","OTHER","Storage","Cupholders Location","front and rear",101254327
"1576",1,2,"10125432732","OTHER","Storage","Seatback Storage","front seatback storage",101254327
"1577",1,3,"10125432732","OTHER","Storage","Door Pockets Location","front and rear",101254327
"1578",1,4,"10125432732","OTHER","Storage","Overhead Console","overhead console with storage",101254327
"1579",1,5,"10125432732","OTHER","Storage","Center Console","front console with storage",101254327
"1580",1,1,"10125432733","OTHER","Sunroof","One Touch Power Sunroof","one-touch power sunroof",101254327
"1581",1,2,"10125432733","OTHER","Sunroof","Remote Sunroof Operation","remote sunroof operation",101254327
"1582",1,3,"10125432733","OTHER","Sunroof","Sunroof","power glass",101254327
"1583",1,1,"10125432734","OTHER","Seating Configuration","1st Row Seating Capacity","2",101254327
"1584",1,2,"10125432734","OTHER","Seating Configuration","2nd Row Seating Capacity","3",101254327
"1585",1,1,"10125432735","OTHER","Air Conditioning","Front Air Conditioning Zones","dual",101254327
"1586",1,2,"10125432735","OTHER","Air Conditioning","Front Air Conditioning","automatic climate control",101254327
"1587",1,3,"10125432735","OTHER","Air Conditioning","Rear Heat","rear ventilation ducts with fan control",101254327
"1588",1,4,"10125432735","OTHER","Air Conditioning","Air Filtration","interior air filtration",101254327
"1589",1,1,"10125432737","OTHER","Seatbelts","Seatbelt Pretensioners","front",101254327
"1590",1,2,"10125432737","OTHER","Seatbelts","Seatbelt Force Limiters","front",101254327
"1591",1,3,"10125432737","OTHER","Seatbelts","2nd Row Center Seatbelt","3-point belt",101254327
"1592",1,1,"10125432738","OTHER","Suspension","Front Suspension Classification","independent",101254327
"1593",1,2,"10125432738","OTHER","Suspension","Rear Spring Type","coil springs",101254327
"1594",1,3,"10125432738","OTHER","Suspension","Independent Suspension","four-wheel",101254327
"1595",1,4,"10125432738","OTHER","Suspension","Rear Arm Type","trailing links, lateral links",101254327
"1596",1,5,"10125432738","OTHER","Suspension","Rear Suspension Type","multi-link",101254327
"1597",1,6,"10125432738","OTHER","Suspension","Rear Suspension Classification","independent",101254327
"1598",1,7,"10125432738","OTHER","Suspension","Front Stabilizer Bar","stabilizer bar",101254327
"1599",1,8,"10125432738","OTHER","Suspension","Front Spring Type","coil springs",101254327
"1600",1,9,"10125432738","OTHER","Suspension","Rear Stabilizer Bar","stabilizer bar",101254327
"1601",1,10,"10125432738","OTHER","Suspension","Front Suspension Type","double wishbone",101254327
"1602",1,1,"10125432739","OTHER","Specifications","Ege Highway Mpg","29",101254327
"1603",1,2,"10125432739","OTHER","Specifications","Epa Combined Mpg","24",101254327
"1604",1,3,"10125432739","OTHER","Specifications","Epa City Mpg","21",101254327
"1605",1,4,"10125432739","OTHER","Specifications","Curb Weight","3400",101254327
"1606",1,5,"10125432739","OTHER","Specifications","Turning Diameter","36.7",101254327
"1607",1,6,"10125432739","OTHER","Specifications","Epa Highway Mpg","29",101254327
"1608",1,7,"10125432739","OTHER","Specifications","Tco Curb Weight","3400",101254327
"1609",1,8,"10125432739","OTHER","Specifications","Ege Combined Mpg","24",101254327
"1610",1,9,"10125432739","OTHER","Specifications","Fuel Capacity","18.5",101254327
"1611",1,10,"10125432739","OTHER","Specifications","Ege City Mpg","21",101254327
"1612",1,1,"10125432740","OTHER","Brake System","Rear Brake Width","0.4",101254327
"1613",1,2,"10125432740","OTHER","Brake System","Front Brake Width","1.1",101254327
"1614",1,3,"10125432740","OTHER","Brake System","Rear Brake Type","disc",101254327
"1615",1,4,"10125432740","OTHER","Brake System","Electronic Brakeforce Distribution","electronic brakeforce distribution",101254327
"1616",1,5,"10125432740","OTHER","Brake System","Front Brake Diameter","11.8",101254327
"1617",1,6,"10125432740","OTHER","Brake System","Front Brake Type","ventilated disc",101254327
"1618",1,7,"10125432740","OTHER","Brake System","Antilock Braking System","4-wheel ABS",101254327
"1619",1,8,"10125432740","OTHER","Brake System","Braking Assist","braking assist",101254327
"1620",1,9,"10125432740","OTHER","Brake System","Rear Brake Diameter","11.1",101254327
"1621",1,1,"10125432741","OTHER","Drive Type","Driven Wheels","front wheel drive",101254327
"1622",1,1,"10125432742","OTHER","Misc. Interior Features","Cruise Control","cruise control",101254327
"1623",1,2,"10125432742","OTHER","Misc. Interior Features","Floor Mats","floor mats",101254327
"1624",1,3,"10125432742","OTHER","Misc. Interior Features","Universal Remote Transmitter","universal remote transmitter",101254327
"1625",1,4,"10125432742","OTHER","Misc. Interior Features","2nd Row Floor Mats","rear floor mats",101254327
"1626",1,5,"10125432742","OTHER","Misc. Interior Features","Cargo Area Light","trunk light",101254327
"1627",1,6,"10125432742","OTHER","Misc. Interior Features","Reading Lights","front and rear reading lights",101254327
"1628",1,7,"10125432742","OTHER","Misc. Interior Features","Retained Accessory Power","retained accessory power",101254327
"1629",1,8,"10125432742","OTHER","Misc. Interior Features","Floor Mat Material","carpet",101254327
"1630",1,1,"10125432744","OTHER","Driver Seat","Height Adjustable Driver Seat","height adjustable",101254327
"1631",1,2,"10125432744","OTHER","Driver Seat","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",101254327
"1632",1,3,"10125432744","OTHER","Driver Seat","Number Of Driver Seat Power Adjustments","8",101254327
"1633",1,4,"10125432744","OTHER","Driver Seat","Number Of Memorized Driver Seat Settings","2",101254327
"1634",1,5,"10125432744","OTHER","Driver Seat","Heated Driver Seat","multi-level heating",101254327
"1635",1,1,"10125432745","OTHER","Security","Engine Immobilizer","engine immobilizer",101254327
"1636",1,2,"10125432745","OTHER","Security","Power Door Locks","remote keyless power door locks",101254327
"1637",1,3,"10125432745","OTHER","Security","2 Stage Unlocking","remote 2-stage unlocking",101254327
"1638",1,4,"10125432745","OTHER","Security","Anti Theft Alarm System","remote anti-theft alarm system",101254327
"1639",1,1,"10125432747","OTHER","Airbags","Head Airbags","front and rear",101254327
"1640",1,2,"10125432747","OTHER","Airbags","Passenger Airbag Deactivation","occupant sensing deactivation",101254327
